id_unico,rubro,grado,ciclo,grupo,sexo,relacion,edad,id_centro
1000180,DGES,7,3er. CICLO EBI,7mo. G.10,F,Docente,44,67
1000180,DGES,7,3er. CICLO EBI,7mo. G.11,F,Docente,44,67
1000194,DGES,7,3er. CICLO EBI,7mo. G. 1,F,Docente,51,197
1000194,DGES,7,3er. CICLO EBI,7mo. G. 2,F,Docente,51,197
1000195,DGES,7,3er. CICLO EBI,7mo. G. 1,F,Docente,24,42
1000195,DGES,7,3er. CICLO EBI,7mo. G. 2,F,Docente,24,42
1000195,DGES,7,3er. CICLO EBI,7mo. G. 5,F,Docente,24,42
1000196,DGES,9,3er. CICLO EBI,9no. G. 1,F,Docente,28,164
1000197,DGES,9,3er. CICLO EBI,9no. G. 4,F,Docente,28,164
1000198,DGES,9,3er. CICLO EBI,9no. G. 6,F,Docente,30,21
1000199,DGES,8,3er. CICLO EBI,8vo. G. 4,M,Docente,24,9
1000200,DGES,9,3er. CICLO EBI,9no. G. 2,M,Docente,26,100
1000201,DGES,9,3er. CICLO EBI,9no. G. 2,F,Docente,27,65
1000202,DGES,7,3er. CICLO EBI,7mo. G. 4,M,Docente,36,112
1000203,DGES,7,3er. CICLO EBI,7mo. G. 3,M,Docente,26,112
1000204,DGES,8,3er. CICLO EBI,8vo. G. 1,F,Docente,29,41
1000204,DGES,8,3er. CICLO EBI,8vo. G. 2,F,Docente,29,41
1000204,DGES,8,3er. CICLO EBI,8vo. G. 3,F,Docente,29,41
1000204,DGES,8,3er. CICLO EBI,8vo. G. 4,F,Docente,29,41
1000205,DGES,8,3er. CICLO EBI,8vo. G. 5,F,Docente,29,41
1000206,DGES,8,3er. CICLO EBI,8vo. G. 1,F,Docente,40,5
1000206,DGES,8,3er. CICLO EBI,8vo. G. 2,F,Docente,40,5
1000207,DGES,8,3er. CICLO EBI,8vo. G. 2,F,Docente,55,5
1000208,DGES,8,3er. CICLO EBI,8vo. G. 1,M,Docente,49,5
1000209,DGES,8,3er. CICLO EBI,8vo. G. 3,M,Docente,23,123
1000209,DGES,7,3er. CICLO EBI,7mo. G. 6,M,Docente,23,123
1000210,DGES,7,3er. CICLO EBI,7mo. G. 3,M,Docente,51,35
1000211,DGES,8,3er. CICLO EBI,8vo. G. 2,F,Docente,43,35
1000212,DGES,8,3er. CICLO EBI,8vo. G. 5,M,Docente,27,237
1000138,DGES,8,3er. CICLO EBI,8vo. G. 3,M,Docente,62,37
1000213,DGES,9,3er. CICLO EBI,9no. G. 5,M,Docente,32,76
1000213,DGES,9,3er. CICLO EBI,9no. G. 6,M,Docente,32,76
1000214,DGES,7,3er. CICLO EBI,7mo. G. 3,F,Docente,56,18
1000215,DGES,8,3er. CICLO EBI,8vo. G.13,M,Docente,34,84
1000215,DGES,9,3er. CICLO EBI,9no. G. 1,M,Docente,34,219
1000215,DGES,9,3er. CICLO EBI,9no. G. 4,M,Docente,34,219
1000011,DGES,9,3er. CICLO EBI,9no. G. 3,M,Docente,38,59
1000216,DGES,8,3er. CICLO EBI,8vo. G. 3,M,Docente,24,39
1000217,DGES,9,3er. CICLO EBI,9no. G. 4,F,Docente,25,102
1000218,DGES,9,3er. CICLO EBI,9no. G. 1,M,Docente,30,102
1000219,DGES,9,3er. CICLO EBI,9no. G. 1,F,Docente,49,77
1000197,DGES,9,3er. CICLO EBI,9no. G. 2,F,Docente,28,164
1000197,DGES,9,3er. CICLO EBI,9no. G. 3,F,Docente,28,164
1000220,DGES,9,3er. CICLO EBI,9no. G. 5,F,Docente,39,171
1000221,DGES,7,3er. CICLO EBI,7mo. G. 1,F,Docente,27,227
1000221,DGES,8,3er. CICLO EBI,8vo. G. 1,F,Docente,27,227
1000222,DGES,7,3er. CICLO EBI,7mo. G. 2,F,Docente,27,165
1000223,DGES,8,3er. CICLO EBI,8vo. G. 2,F,Docente,24,22
1000224,DGES,8,3er. CICLO EBI,8vo. G. 4,F,Docente,36,22
1000225,DGES,8,3er. CICLO EBI,8vo. G. 1,F,Docente,49,134
1000225,DGES,8,3er. CICLO EBI,8vo. G. 2,F,Docente,49,134
1000225,DGES,8,3er. CICLO EBI,8vo. G. 3,F,Docente,49,134
1000225,DGES,8,3er. CICLO EBI,8vo. G. 4,F,Docente,49,134
1000226,DGES,8,3er. CICLO EBI,8vo. G. 3,F,Docente,41,55
1000226,DGES,9,3er. CICLO EBI,9no. G. 3,F,Docente,41,55
1000227,DGES,9,3er. CICLO EBI,9no. G. 1,M,Docente,41,55
1000227,DGES,9,3er. CICLO EBI,9no. G. 2,M,Docente,41,55
1000228,DGES,8,3er. CICLO EBI,8vo. G. 2,F,Docente,24,123
1000228,DGES,8,3er. CICLO EBI,8vo. G. 4,F,Docente,24,123
1000229,DGES,7,3er. CICLO EBI,7mo. G. 8,F,Docente,25,123
1000229,DGES,9,3er. CICLO EBI,9no. G. 6,F,Docente,25,123
1000229,DGES,9,3er. CICLO EBI,9no. G. 8,F,Docente,25,123
1000209,DGES,8,3er. CICLO EBI,8vo. G. 4,M,Docente,23,123
1000209,DGES,7,3er. CICLO EBI,7mo. G. 7,M,Docente,23,123
1000230,DGES,7,3er. CICLO EBI,7mo. G. 1,F,Docente,52,167
1000230,DGES,8,3er. CICLO EBI,8vo. G. 3,F,Docente,52,167
1000230,DGES,8,3er. CICLO EBI,8vo. G. 4,F,Docente,52,167
1000231,DGES,9,3er. CICLO EBI,9no. G. 8,M,Docente,28,48
1000232,DGES,9,3er. CICLO EBI,9no. G. 9,F,Docente,48,48
1000233,DGES,8,3er. CICLO EBI,8vo. G. 1,M,Docente,24,110
1000234,DGES,7,3er. CICLO EBI,7mo. G. 6,M,Docente,34,90
1000234,DGES,7,3er. CICLO EBI,7mo. G. 7,M,Docente,34,90
1000235,DGES,9,3er. CICLO EBI,9no. G. 4,M,Docente,31,186
1000235,DGES,9,3er. CICLO EBI,9no. G. 5,M,Docente,31,186
1000236,DGES,8,3er. CICLO EBI,8vo. G. 5,F,Docente,49,186
1000237,DGES,8,3er. CICLO EBI,8vo. G. 5,F,Docente,28,3
1000238,DGES,8,3er. CICLO EBI,8vo. G. 3,F,Docente,25,3
1000239,DGES,8,3er. CICLO EBI,8vo. G. 2,F,Docente,23,3
1000240,DGES,7,3er. CICLO EBI,7mo. G. 1,M,Docente,49,97
1000240,DGES,7,3er. CICLO EBI,7mo. G. 2,M,Docente,49,97
1000241,DGES,7,3er. CICLO EBI,7mo. G. 1,M,Docente,35,97
1000241,DGES,7,3er. CICLO EBI,7mo. G. 2,M,Docente,35,97
1000242,DGES,8,3er. CICLO EBI,8vo. G. 4,F,Docente,33,24
1000243,DGES,7,3er. CICLO EBI,7mo. G. 7,M,Docente,33,129
1000244,DGES,8,3er. CICLO EBI,8vo. G. 1,M,Docente,48,150
1000244,DGES,8,3er. CICLO EBI,8vo. G. 2,M,Docente,48,150
1000245,DGES,8,3er. CICLO EBI,8vo. G. 1,M,Docente,46,31
1000246,DGES,8,3er. CICLO EBI,8vo. G. 7,F,Docente,24,32
1000247,DGES,8,3er. CICLO EBI,8vo. G. 2,F,Docente,28,32
1000248,DGES,8,3er. CICLO EBI,8vo. G. 4,F,Docente,26,32
1000249,DGES,8,3er. CICLO EBI,8vo. G. 6,F,Docente,50,32
1000249,DGES,9,3er. CICLO EBI,9no. G. 6,F,Docente,50,32
1000250,DGES,9,3er. CICLO EBI,9no. G. 8,F,Docente,49,32
1000251,DGES,8,3er. CICLO EBI,8vo. G. 1,M,Docente,26,233
1000252,DGES,9,3er. CICLO EBI,9no. G. 6,F,Docente,40,47
1000253,DGES,7,3er. CICLO EBI,7mo. G. 1,F,Docente,51,48
1000253,DGES,7,3er. CICLO EBI,7mo. G. 2,F,Docente,51,48
1000253,DGES,7,3er. CICLO EBI,7mo. G. 3,F,Docente,51,48
1000253,DGES,7,3er. CICLO EBI,7mo. G. 4,F,Docente,51,48
1000253,DGES,7,3er. CICLO EBI,7mo. G. 5,F,Docente,51,48
1000254,DGES,7,3er. CICLO EBI,7mo. G. 1,M,Docente,30,224
1000254,DGES,7,3er. CICLO EBI,7mo. G. 2,M,Docente,30,224
1000255,DGES,7,3er. CICLO EBI,7mo. G. 8,M,Docente,29,25
1000256,DGES,8,3er. CICLO EBI,8vo. G. 5,M,Docente,38,173
1000257,DGES,7,3er. CICLO EBI,7mo. G. 3,F,Docente,44,74
1000258,DGES,7,3er. CICLO EBI,7mo. G. 2,F,Docente,51,29
1000258,DGES,7,3er. CICLO EBI,7mo. G. 5,F,Docente,51,29
1000259,DGES,7,3er. CICLO EBI,7mo. G. 3,F,Docente,39,192
1000259,DGES,7,3er. CICLO EBI,7mo. G. 4,F,Docente,39,192
1000259,DGES,8,3er. CICLO EBI,8vo. G. 4,F,Docente,39,192
1000260,DGES,7,3er. CICLO EBI,7mo. G. 1,F,Docente,39,192
1000260,DGES,7,3er. CICLO EBI,7mo. G. 2,F,Docente,39,192
1000260,DGES,8,3er. CICLO EBI,8vo. G. 2,F,Docente,39,192
1000261,DGES,9,3er. CICLO EBI,9no. G. 8,F,Docente,28,52
1000262,DGES,9,3er. CICLO EBI,9no. G. 6,M,Docente,28,33
1000263,DGES,9,3er. CICLO EBI,9no. G. 1,M,Docente,46,33
1000264,DGES,7,3er. CICLO EBI,7mo. G. 5,F,Docente,46,33
1000265,DGES,8,3er. CICLO EBI,8vo. G. 9,F,Docente,31,113
1000206,DGES,7,3er. CICLO EBI,7mo. G. 4,F,Docente,40,5
1000207,DGES,7,3er. CICLO EBI,7mo. G. 4,F,Docente,55,5
1000266,DGES,8,3er. CICLO EBI,8vo. G. 1,F,Docente,46,104
1000266,DGES,8,3er. CICLO EBI,8vo. G. 2,F,Docente,46,104
1000267,DGES,7,3er. CICLO EBI,7mo. G. 5,F,Docente,39,104
1000268,DGES,9,3er. CICLO EBI,9no. G. 1,F,Docente,36,234
1000268,DGES,9,3er. CICLO EBI,9no. G. 2,F,Docente,36,234
1000269,DGES,8,3er. CICLO EBI,8vo. G. 5,F,Docente,46,3
1000237,DGES,8,3er. CICLO EBI,8vo. G. 4,F,Docente,28,3
1000239,DGES,8,3er. CICLO EBI,8vo. G. 6,F,Docente,23,3
1000270,DGES,9,3er. CICLO EBI,9no. G. 1,M,Docente,33,179
1000270,DGES,9,3er. CICLO EBI,9no. G. 3,M,Docente,33,179
1000271,DGES,8,3er. CICLO EBI,8vo. G. 4,F,Docente,24,97
1000272,DGES,8,3er. CICLO EBI,8vo. G. 3,M,Docente,33,97
1000273,DGES,8,3er. CICLO EBI,8vo. G. 4,M,Docente,41,97
1000273,DGES,8,3er. CICLO EBI,8vo. G. 5,M,Docente,41,97
1000274,DGES,9,3er. CICLO EBI,9no. G. 4,F,Docente,40,24
1000242,DGES,7,3er. CICLO EBI,7mo. G. 3,F,Docente,33,24
1000275,DGES,7,3er. CICLO EBI,7mo. G. 6,M,Docente,21,157
1000275,DGES,7,3er. CICLO EBI,7mo. G. 7,M,Docente,21,157
1000275,DGES,8,3er. CICLO EBI,8vo. G. 4,M,Docente,21,157
1000275,DGES,8,3er. CICLO EBI,8vo. G. 5,M,Docente,21,157
1000275,DGES,8,3er. CICLO EBI,8vo. G. 6,M,Docente,21,157
1000275,DGES,8,3er. CICLO EBI,8vo. G. 7,M,Docente,21,157
1000276,DGES,9,3er. CICLO EBI,9no. G. 4,F,Docente,23,98
1000277,DGES,9,3er. CICLO EBI,9no. G. 2,F,Docente,26,129
1000278,DGES,9,3er. CICLO EBI,9no. G. 3,F,Docente,53,129
1000279,DGES,8,3er. CICLO EBI,8vo. G. 6,F,Docente,50,83
1000280,DGES,9,3er. CICLO EBI,9no. G. 7,M,Docente,52,83
1000281,DGES,9,3er. CICLO EBI,9no. G. 4,M,Docente,36,83
1000282,DGES,9,3er. CICLO EBI,9no. G. 5,M,Docente,31,83
1000283,DGES,8,3er. CICLO EBI,8vo. G. 5,F,Docente,50,83
1000284,DGES,9,3er. CICLO EBI,9no. G. 1,F,Docente,64,140
1000285,DGES,8,3er. CICLO EBI,8vo. G. 2,F,Docente,34,86
1000286,DGES,8,3er. CICLO EBI,8vo. G. 4,F,Docente,34,86
1000287,DGES,8,3er. CICLO EBI,8vo. G. 4,F,Docente,56,141
1000288,DGES,9,3er. CICLO EBI,9no. G. 3,F,Docente,35,141
1000289,DGES,8,3er. CICLO EBI,8vo. G. 1,M,Docente,36,141
1000290,DGES,8,3er. CICLO EBI,8vo. G. 9,F,Docente,41,67
1000290,DGES,8,3er. CICLO EBI,8vo. G.10,F,Docente,41,67
1000206,DGES,7,3er. CICLO EBI,7mo. G. 1,F,Docente,40,5
1000020,DGES,7,3er. CICLO EBI,7mo. G. 8,F,Docente,40,142
1000291,DGES,8,3er. CICLO EBI,8vo. G. 7,M,Docente,29,142
1000292,DGES,8,3er. CICLO EBI,8vo. G. 1,F,Docente,43,142
1000292,DGES,8,3er. CICLO EBI,8vo. G. 2,F,Docente,43,142
1000293,DGES,7,3er. CICLO EBI,7mo. G. 1,F,Docente,54,244
1000223,DGES,9,3er. CICLO EBI,9no. G. 2,F,Docente,24,22
1000294,DGES,8,3er. CICLO EBI,8vo. G. 4,M,Docente,27,107
1000294,DGES,8,3er. CICLO EBI,8vo. G. 5,M,Docente,27,107
1000294,DGES,8,3er. CICLO EBI,8vo. G. 6,M,Docente,27,107
1000295,DGES,9,3er. CICLO EBI,9no. G. 4,F,Docente,23,82
1000295,DGES,9,3er. CICLO EBI,9no. G. 5,F,Docente,23,82
1000295,DGES,9,3er. CICLO EBI,9no. G. 6,F,Docente,23,82
1000252,DGES,7,3er. CICLO EBI,7mo. G. 1,F,Docente,40,10
1000296,DGES,8,3er. CICLO EBI,8vo. G. 2,F,Docente,23,62
1000297,DGES,9,3er. CICLO EBI,9no. G. 1,M,Docente,28,36
1000297,DGES,9,3er. CICLO EBI,9no. G. 3,M,Docente,28,36
1000298,DGES,7,3er. CICLO EBI,7mo. G. 2,F,Docente,27,125
1000299,DGES,7,3er. CICLO EBI,7mo. G. 1,M,Docente,31,125
1000300,DGES,9,3er. CICLO EBI,9no. G. 1,F,Docente,46,160
1000301,DGES,9,3er. CICLO EBI,9no. G. 2,F,Docente,35,160
1000302,DGES,8,3er. CICLO EBI,8vo. G. 5,F,Docente,52,146
1000302,DGES,8,3er. CICLO EBI,8vo. G. 6,F,Docente,52,146
1000146,DGES,8,3er. CICLO EBI,8vo. G. 1,F,Docente,52,27
1000303,DGES,9,3er. CICLO EBI,9no. G. 1,M,Docente,61,51
1000303,DGES,9,3er. CICLO EBI,9no. G. 2,M,Docente,61,51
1000304,DGES,9,3er. CICLO EBI,Desconocido,M,Docente,65,51
1000305,DGES,8,3er. CICLO EBI,8vo. G. 5,M,Docente,25,173
1000306,DGES,9,3er. CICLO EBI,9no. G. 7,F,Docente,52,173
1000307,DGES,9,3er. CICLO EBI,9no. G. 3,F,Docente,40,210
1000118,DGES,9,3er. CICLO EBI,9no. G. 6,F,Docente,25,162
1000308,DGES,9,3er. CICLO EBI,9no. G. 5,M,Docente,52,31
1000308,DGES,9,3er. CICLO EBI,9no. G. 4,M,Docente,52,31
1000248,DGES,8,3er. CICLO EBI,8vo. G. 1,F,Docente,26,32
1000248,DGES,8,3er. CICLO EBI,8vo. G. 3,F,Docente,26,32
1000248,DGES,8,3er. CICLO EBI,8vo. G. 5,F,Docente,26,32
1000249,DGES,9,3er. CICLO EBI,9no. G. 7,F,Docente,50,32
1000309,DGES,8,3er. CICLO EBI,8vo. G. 6,F,Docente,34,105
1000310,DGES,8,3er. CICLO EBI,8vo. G. 1,F,Docente,37,105
1000310,DGES,8,3er. CICLO EBI,8vo. G. 1,F,Docente,37,105
1000311,DGES,7,3er. CICLO EBI,7mo. G. 2,F,Docente,31,40
1000311,DGES,7,3er. CICLO EBI,7mo. G. 3,F,Docente,31,40
1000311,DGES,7,3er. CICLO EBI,7mo. G. 5,F,Docente,31,40
1000311,DGES,7,3er. CICLO EBI,7mo. G. 6,F,Docente,31,40
1000311,DGES,7,3er. CICLO EBI,7mo. G. 7,F,Docente,31,40
1000312,DGES,8,3er. CICLO EBI,8vo. G. 3,F,Docente,49,20
1000312,DGES,8,3er. CICLO EBI,8vo. G. 4,F,Docente,49,20
1000313,DGES,8,3er. CICLO EBI,8vo. G. 6,F,Docente,36,20
1000313,DGES,8,3er. CICLO EBI,8vo. G. 7,F,Docente,36,20
1000285,DGES,8,3er. CICLO EBI,8vo. G. 1,F,Docente,34,86
1000314,DGES,7,3er. CICLO EBI,7mo. G. 3,F,Docente,44,102
1000314,DGES,8,3er. CICLO EBI,8vo. G. 4,F,Docente,44,102
1000315,DGES,8,3er. CICLO EBI,8vo. G. 3,F,Docente,50,104
1000316,DGES,9,3er. CICLO EBI,9no. G. 1,F,Docente,50,53
1000317,DGES,9,3er. CICLO EBI,9no. G. 1,F,Docente,25,148
1000318,DGES,9,3er. CICLO EBI,9no. G. 3,F,Docente,25,232
1000319,DGES,9,3er. CICLO EBI,9no. G. 1,M,Docente,26,232
1000064,DGES,9,3er. CICLO EBI,9no. G. 1,M,Docente,27,54
1000064,DGES,9,3er. CICLO EBI,9no. G. 2,M,Docente,27,54
1000064,DGES,9,3er. CICLO EBI,9no. G. 3,M,Docente,27,54
1000064,DGES,9,3er. CICLO EBI,9no. G. 4,M,Docente,27,54
1000064,DGES,8,3er. CICLO EBI,8vo. G. 5,M,Docente,27,54
1000064,DGES,8,3er. CICLO EBI,8vo. G. 6,M,Docente,27,54
1000064,DGES,9,3er. CICLO EBI,9no. G. 5,M,Docente,27,54
1000320,DGES,9,3er. CICLO EBI,9no. G. 5,M,Docente,34,54
1000321,DGES,9,3er. CICLO EBI,9no. G. 3,F,Docente,33,7
1000321,DGES,9,3er. CICLO EBI,9no. G. 4,F,Docente,33,7
1000322,DGES,9,3er. CICLO EBI,9no. G. 1,F,Docente,54,177
1000322,DGES,9,3er. CICLO EBI,9no. G. 2,F,Docente,54,177
1000323,DGES,8,3er. CICLO EBI,8vo. G. 1,F,Docente,25,178
1000089,DGES,8,3er. CICLO EBI,8vo. G. 4,F,Docente,29,178
1000324,DGES,7,3er. CICLO EBI,7mo. G. 7,F,Docente,29,46
1000324,DGES,7,3er. CICLO EBI,7mo. G.12,F,Docente,29,46
1000325,DGES,7,3er. CICLO EBI,7mo. G. 8,M,Docente,37,46
1000002,DGES,7,3er. CICLO EBI,7mo. G. 3,F,Docente,41,23
1000134,DGES,9,3er. CICLO EBI,9no. G. 2,M,Docente,44,55
1000326,DGES,8,3er. CICLO EBI,8vo. G. 1,M,Docente,46,56
1000326,DGES,8,3er. CICLO EBI,8vo. G. 3,M,Docente,46,56
1000327,DGES,8,3er. CICLO EBI,8vo. G. 5,M,Docente,50,11
1000328,DGES,8,3er. CICLO EBI,8vo. G. 1,M,Docente,25,145
1000329,DGES,8,3er. CICLO EBI,8vo. G. 3,M,Docente,22,124
1000330,DGES,9,3er. CICLO EBI,9no. G. 2,F,Docente,25,35
1000330,DGES,9,3er. CICLO EBI,9no. G. 3,F,Docente,25,35
1000330,DGES,9,3er. CICLO EBI,9no. G. 4,F,Docente,25,35
1000330,DGES,9,3er. CICLO EBI,9no. G. 5,F,Docente,25,35
1000331,DGES,8,3er. CICLO EBI,8vo. G. 1,M,Docente,26,35
1000332,DGES,8,3er. CICLO EBI,8vo. G. 6,F,Docente,38,35
1000332,DGES,9,3er. CICLO EBI,9no. G. 1,F,Docente,38,35
1000332,DGES,9,3er. CICLO EBI,9no. G. 6,F,Docente,38,35
1000333,DGES,8,3er. CICLO EBI,8vo. G. 3,F,Docente,48,35
1000333,DGES,8,3er. CICLO EBI,8vo. G. 4,F,Docente,48,35
1000333,DGES,8,3er. CICLO EBI,8vo. G. 5,F,Docente,48,35
1000334,DGES,8,3er. CICLO EBI,8vo. G. 4,F,Docente,56,35
1000334,DGES,8,3er. CICLO EBI,8vo. G. 4,F,Docente,56,35
1000335,DGES,7,3er. CICLO EBI,7mo. G. 7,F,Docente,46,35
1000335,DGES,8,3er. CICLO EBI,8vo. G. 3,F,Docente,46,35
1000335,DGES,8,3er. CICLO EBI,8vo. G. 6,F,Docente,46,35
1000336,DGES,9,3er. CICLO EBI,9no. G. 4,M,Docente,23,12
1000337,DGES,9,3er. CICLO EBI,9no. G. 4,M,Docente,48,12
1000338,DGES,8,3er. CICLO EBI,8vo. G. 5,F,Docente,37,12
1000339,DGES,9,3er. CICLO EBI,9no. G. 2,F,Docente,54,230
1000339,DGES,9,3er. CICLO EBI,9no. G. 4,F,Docente,54,230
1000340,DGES,8,3er. CICLO EBI,8vo. G. 2,M,Docente,26,115
1000340,DGES,9,3er. CICLO EBI,9no. G. 2,M,Docente,26,115
1000340,DGES,9,3er. CICLO EBI,9no. G. 3,M,Docente,26,115
1000338,DGES,7,3er. CICLO EBI,7mo. G. 1,F,Docente,37,115
1000341,DGES,8,3er. CICLO EBI,8vo. G. 1,F,Docente,26,108
1000342,DGES,9,3er. CICLO EBI,9no. G. 4,F,Docente,36,209
1000343,DGES,9,3er. CICLO EBI,9no. G. 6,F,Docente,24,209
1000344,DGES,9,3er. CICLO EBI,9no. G. 5,M,Docente,46,99
1000345,DGES,8,3er. CICLO EBI,8vo. G. 3,M,Docente,28,168
1000345,DGES,9,3er. CICLO EBI,9no. G. 3,M,Docente,28,168
1000346,DGES,9,3er. CICLO EBI,9no. G. 8,F,Docente,24,139
1000077,DGES,8,3er. CICLO EBI,8vo. G. 5,M,Docente,44,173
1000347,DGES,9,3er. CICLO EBI,9no. G. 1,F,Docente,40,119
1000317,DGES,9,3er. CICLO EBI,9no. G. 3,F,Docente,25,83
1000348,DGES,9,3er. CICLO EBI,9no. G. 1,F,Docente,27,174
1000348,DGES,9,3er. CICLO EBI,9no. G. 2,F,Docente,27,174
1000349,DGES,7,3er. CICLO EBI,7mo. G. 6,F,Docente,34,75
1000349,DGES,8,3er. CICLO EBI,8vo. G. 5,F,Docente,34,75
1000349,DGES,8,3er. CICLO EBI,8vo. G. 6,F,Docente,34,75
1000077,DGES,9,3er. CICLO EBI,9no. G. 7,M,Docente,44,76
1000350,DGES,9,3er. CICLO EBI,9no. G. 2,F,Docente,54,236
1000351,DGES,7,3er. CICLO EBI,7mo. G. 5,M,Docente,60,79
1000352,DGES,8,3er. CICLO EBI,8vo. G. 1,M,Docente,29,175
1000353,DGES,8,3er. CICLO EBI,8vo. G. 1,M,Docente,34,175
1000354,DGES,8,3er. CICLO EBI,8vo. G. 2,F,Docente,43,175
1000354,DGES,8,3er. CICLO EBI,8vo. G. 2,F,Docente,43,175
1000223,DGES,8,3er. CICLO EBI,8vo. G. 1,F,Docente,24,22
1000223,DGES,9,3er. CICLO EBI,9no. G. 1,F,Docente,24,22
1000223,DGES,9,3er. CICLO EBI,9no. G. 3,F,Docente,24,22
1000355,DGES,9,3er. CICLO EBI,9no. G. 1,F,Docente,35,22
1000356,DGES,8,3er. CICLO EBI,8vo. G. 5,M,Docente,44,107
1000356,DGES,8,3er. CICLO EBI,8vo. G. 6,M,Docente,44,107
1000002,DGES,8,3er. CICLO EBI,8vo. G. 1,F,Docente,41,8
1000002,DGES,8,3er. CICLO EBI,8vo. G. 3,F,Docente,41,8
1000002,DGES,8,3er. CICLO EBI,8vo. G. 4,F,Docente,41,8
1000357,DGES,7,3er. CICLO EBI,7mo. G. 5,F,Docente,38,178
1000357,DGES,9,3er. CICLO EBI,9no. G. 6,F,Docente,38,178
1000002,DGES,8,3er. CICLO EBI,8vo. G.11,F,Docente,41,144
1000358,DGES,9,3er. CICLO EBI,9no. G. 1,M,Docente,51,166
1000358,DGES,9,3er. CICLO EBI,9no. G. 2,M,Docente,51,166
1000002,DGES,8,3er. CICLO EBI,8vo. G. 6,F,Docente,41,82
1000358,DGES,7,3er. CICLO EBI,7mo. G. 1,M,Docente,51,114
1000358,DGES,9,3er. CICLO EBI,9no. G. 1,M,Docente,51,114
1000358,DGES,9,3er. CICLO EBI,9no. G. 2,M,Docente,51,114
1000358,DGES,8,3er. CICLO EBI,8vo. G. 3,M,Docente,51,9
1000359,DGES,8,3er. CICLO EBI,8vo. G. 1,M,Docente,67,225
1000359,DGES,8,3er. CICLO EBI,8vo. G. 2,M,Docente,67,225
1000360,DGES,8,3er. CICLO EBI,8vo. G. 6,M,Docente,47,91
1000360,DGES,8,3er. CICLO EBI,8vo. G. 7,M,Docente,47,91
1000361,DGES,8,3er. CICLO EBI,8vo. G. 6,M,Docente,63,119
1000362,DGES,8,3er. CICLO EBI,8vo. G. 2,M,Docente,55,29
1000363,DGES,8,3er. CICLO EBI,8vo. G. 1,F,Docente,32,29
1000364,DGES,9,3er. CICLO EBI,9no. G. 3,F,Docente,33,219
1000365,DGES,8,3er. CICLO EBI,8vo. G. 6,F,Docente,24,59
1000366,DGES,8,3er. CICLO EBI,8vo. G. 5,M,Docente,24,59
1000367,DGES,7,3er. CICLO EBI,7mo. G. 3,M,Docente,28,87
1000367,DGES,8,3er. CICLO EBI,8vo. G. 3,M,Docente,28,87
1000215,DGES,9,3er. CICLO EBI,9no. G. 2,M,Docente,34,43
1000368,DGES,7,3er. CICLO EBI,7mo. G. 2,F,Docente,56,7
1000323,DGES,8,3er. CICLO EBI,Desconocido,F,Docente,25,178
1000088,DGES,8,3er. CICLO EBI,8vo. G. 7,F,Docente,39,178
1000369,DGES,7,3er. CICLO EBI,7mo. G. 1,F,Docente,35,1
1000369,DGES,7,3er. CICLO EBI,7mo. G. 2,F,Docente,35,1
1000369,DGES,7,3er. CICLO EBI,7mo. G. 4,F,Docente,35,1
1000369,DGES,7,3er. CICLO EBI,7mo. G. 5,F,Docente,35,1
1000370,DGES,8,3er. CICLO EBI,8vo. G. 1,F,Docente,28,2
1000370,DGES,8,3er. CICLO EBI,8vo. G. 3,F,Docente,28,2
1000370,DGES,8,3er. CICLO EBI,8vo. G. 4,F,Docente,28,2
1000371,DGES,7,3er. CICLO EBI,7mo. G. 4,F,Docente,42,15
1000371,DGES,7,3er. CICLO EBI,7mo. G. 5,F,Docente,42,15
1000372,DGES,9,3er. CICLO EBI,9no. G. 2,F,Docente,37,200
1000172,DGES,9,3er. CICLO EBI,9no. G. 3,F,Docente,59,168
1000373,DGES,9,3er. CICLO EBI,9no. G. 5,M,Docente,30,91
1000374,DGES,7,3er. CICLO EBI,7mo. G. 8,F,Docente,47,129
1000256,DGES,8,3er. CICLO EBI,8vo. G. 6,M,Docente,38,173
1000375,DGES,8,3er. CICLO EBI,8vo. G. 5,M,Docente,35,74
1000376,DGES,7,3er. CICLO EBI,7mo. G. 2,F,Docente,39,70
1000377,DGES,8,3er. CICLO EBI,8vo. G. 2,F,Docente,31,53
1000378,DGES,9,3er. CICLO EBI,9no. G. 4,M,Docente,44,61
1000379,DGES,9,3er. CICLO EBI,9no. G. 1,F,Docente,38,61
1000090,DGES,8,3er. CICLO EBI,8vo. G. 2,F,Docente,50,178
1000380,DGES,9,3er. CICLO EBI,9no. G. 2,F,Docente,27,124
1000381,DGES,9,3er. CICLO EBI,9no. G. 2,M,Docente,68,124
1000381,DGES,9,3er. CICLO EBI,Desconocido,M,Docente,68,124
1000336,DGES,9,3er. CICLO EBI,9no. G. 3,M,Docente,23,12
1000337,DGES,9,3er. CICLO EBI,9no. G. 3,M,Docente,48,12
1000382,DGES,8,3er. CICLO EBI,8vo. G. 3,F,Docente,66,209
1000382,DGES,8,3er. CICLO EBI,8vo. G. 3,F,Docente,66,209
1000283,DGES,9,3er. CICLO EBI,9no. G. 2,F,Docente,50,192
1000383,DGES,8,3er. CICLO EBI,8vo. G. 5,F,Docente,34,20
1000384,DGES,9,3er. CICLO EBI,9no. G. 1,M,Docente,26,115
1000384,DGES,9,3er. CICLO EBI,9no. G. 3,M,Docente,26,115
